,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
305,Paul Millsap,PF,31,ATL,69,2343,0.0,0.0,0.0,91.0,9.0,67,6.2,14.1,0.442,1.1,3.5,0.311,5.1,10.6,0.486,0.48100000000000004,4.5,5.9,0.768,1.6,6.1,7.7,3.7,1.3,0.9,2.3,2.7,18.1,17.8,0.542,0.248,0.41700000000000004,5.3,19.5,12.5,1.9,2.3,12.1,24.4,2.6,3.8,6.4,0.132,0.8,1.3,2.1,2.4
306,Nikola Mirotic,PF,25,CHI,70,1679,0.0,0.0,0.0,88.0,12.0,15,3.7,8.9,0.413,1.8,5.4,0.342,1.8,3.5,0.52,0.516,1.4,1.8,0.773,0.9,4.6,5.5,1.1,0.8,0.8,1.1,1.8,10.6,14.5,0.546,0.603,0.205,3.9,20.9,12.3,1.6,2.6,10.5,19.8,1.2,2.5,3.8,0.107,0.2,0.5,0.7,1.1
307,Greg Monroe,C,26,MIL,81,1823,0.0,0.0,0.0,2.0,98.0,0,4.8,9.0,0.5329999999999999,0.0,0.0,0.0,4.8,8.9,0.536,0.5329999999999999,2.2,3.0,0.741,2.1,4.5,6.6,2.3,1.1,0.5,1.7,2.1,11.7,21.1,0.5720000000000001,0.006,0.32899999999999996,10.8,23.1,17.0,2.6,1.8,14.4,24.3,3.0,2.6,5.6,0.147,1.3,0.5,1.8,1.7
308,ETwaun Moore,SG,27,NOP,73,1820,5.0,84.0,11.0,1.0,0.0,22,3.9,8.5,0.457,1.1,2.8,0.37,2.8,5.6,0.501,0.519,0.8,1.0,0.77,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,9.6,12.1,0.537,0.336,0.12,1.9,6.9,4.4,1.3,1.4,8.7,17.4,1.2,1.5,2.7,0.07,-1.7,0.1,-1.6,0.2
309,Marcus Morris,SF,27,DET,79,2565,0.0,1.0,95.0,5.0,0.0,79,5.3,12.7,0.418,1.5,4.5,0.331,3.8,8.2,0.466,0.47700000000000004,1.8,2.3,0.784,1.0,3.7,4.6,2.0,0.7,0.3,1.1,2.1,14.0,12.4,0.508,0.355,0.184,3.2,12.8,7.8,1.0,0.8,7.4,20.3,1.4,2.4,3.9,0.07200000000000001,-0.8,-0.3,-1.1,0.6
310,Markieff Morris,PF,27,WAS,76,2374,0.0,0.0,0.0,92.0,8.0,76,5.3,11.7,0.457,0.9,2.6,0.36200000000000004,4.4,9.1,0.483,0.49700000000000005,2.4,2.8,0.8370000000000001,1.4,5.1,6.5,1.7,1.1,0.6,1.7,3.3,14.0,13.7,0.54,0.22,0.242,5.1,18.2,11.7,1.7,1.5,11.6,20.5,1.6,2.5,4.1,0.083,-1.4,-0.1,-1.5,0.3
311,Anthony Morrow,SG,31,TOT,49,714,2.0,65.0,32.0,1.0,0.0,7,2.0,5.1,0.389,0.8,2.7,0.308,1.2,2.4,0.479,0.47,0.7,0.8,0.919,0.2,0.4,0.6,0.5,0.5,0.0,0.1,0.9,5.5,10.1,0.505,0.528,0.147,1.9,2.9,2.4,1.7,0.2,2.2,16.4,0.7,0.5,1.2,0.083,-1.8,-0.5,-2.3,0.0
312,Donatas Motiejunas,PF,26,NOP,34,479,0.0,0.0,0.0,41.0,59.0,0,1.7,4.1,0.413,0.3,1.4,0.23399999999999999,1.4,2.7,0.505,0.45299999999999996,0.7,1.4,0.51,0.8,2.2,3.0,0.9,0.5,0.3,0.9,1.6,4.4,9.1,0.47,0.341,0.355,5.7,16.6,11.1,1.8,1.9,16.3,17.6,-0.5,0.6,0.2,0.016,-4.5,0.3,-4.3,-0.3
313,Timofey Mozgov,C,30,LAL,54,1104,0.0,0.0,0.0,0.0,100.0,52,3.1,6.1,0.515,0.0,0.0,0.0,3.1,6.1,0.517,0.515,1.2,1.4,0.8079999999999999,1.9,3.0,4.9,0.8,0.3,0.6,1.3,2.5,7.4,12.3,0.5529999999999999,0.003,0.23800000000000002,9.9,16.4,13.1,0.7,2.3,16.6,16.8,0.7,0.4,1.1,0.048,-2.9,-1.5,-4.3,-0.7
314,Emmanuel Mudiay,PG,20,DEN,55,1406,83.0,18.0,0.0,0.0,0.0,41,3.8,10.0,0.377,1.0,3.2,0.315,2.8,6.8,0.408,0.428,2.4,3.0,0.784,0.5,2.7,3.2,3.9,0.7,0.2,2.2,1.7,11.0,10.9,0.483,0.32299999999999995,0.303,2.3,11.6,7.0,1.4,0.7,16.5,22.6,-0.4,0.5,0.2,0.006,-1.6,-1.6,-3.2,-0.4
315,Shabazz Muhammad,SF,24,MIN,78,1516,0.0,37.0,60.0,2.0,0.0,1,3.7,7.7,0.48200000000000004,0.6,1.9,0.33799999999999997,3.1,5.8,0.528,0.523,1.9,2.4,0.774,1.1,1.7,2.8,0.4,0.3,0.1,0.7,1.1,9.9,14.9,0.5660000000000001,0.242,0.318,6.4,10.6,8.5,0.7,0.3,7.6,21.5,2.5,0.2,2.7,0.086,0.5,-2.9,-2.4,-0.1
316,Dejounte Murray,PG,20,SAS,38,322,86.0,14.0,0.0,0.0,0.0,8,1.3,3.1,0.431,0.2,0.6,0.391,1.1,2.4,0.441,0.47,0.6,0.8,0.7,0.2,0.9,1.1,1.3,0.2,0.2,1.0,0.8,3.4,9.6,0.503,0.198,0.259,2.2,12.4,7.4,1.3,1.5,22.7,23.5,-0.4,0.5,0.0,0.004,-4.2,-0.5,-4.8,-0.2
317,Jamal Murray,SG,19,DEN,82,1764,41.0,58.0,1.0,0.0,0.0,10,3.6,8.9,0.40399999999999997,1.4,4.2,0.33399999999999996,2.2,4.7,0.466,0.483,1.3,1.5,0.883,0.5,2.1,2.6,2.1,0.6,0.3,1.4,1.5,9.9,11.9,0.518,0.47100000000000003,0.16399999999999998,2.6,10.7,6.7,1.4,1.1,12.6,21.6,0.6,0.7,1.3,0.037000000000000005,-0.6,-1.4,-2.0,0.0
318,Mike Muscala,C,25,ATL,70,1237,0.0,0.0,0.0,27.0,73.0,3,2.4,4.8,0.504,0.7,1.6,0.418,1.8,3.2,0.546,0.573,0.7,0.9,0.7659999999999999,1.1,2.3,3.4,1.4,0.4,0.6,0.8,1.4,6.2,14.4,0.596,0.326,0.19,6.9,14.4,10.7,1.2,2.8,13.1,14.8,1.8,1.6,3.4,0.132,-0.1,1.2,1.1,1.0
319,Larry Nance Jr,PF,24,LAL,63,1442,0.0,0.0,0.0,84.0,16.0,7,3.0,5.7,0.526,0.2,0.6,0.278,2.9,5.2,0.5539999999999999,0.54,0.9,1.3,0.738,1.9,4.0,5.9,1.5,1.3,0.6,0.9,2.4,7.1,15.7,0.5670000000000001,0.1,0.222,8.8,19.6,14.0,2.8,2.2,12.4,13.4,2.1,1.5,3.5,0.11800000000000001,-0.6,1.2,0.6,1.0
320,Shabazz Napier,PG,25,POR,53,512,100.0,0.0,0.0,0.0,0.0,2,1.4,3.5,0.39899999999999997,0.6,1.7,0.37,0.7,1.7,0.429,0.49200000000000005,0.7,0.9,0.7759999999999999,0.2,1.0,1.2,1.3,0.6,0.0,0.8,0.7,4.1,13.6,0.5329999999999999,0.503,0.268,1.7,11.5,6.6,3.1,0.3,16.7,21.2,0.1,0.5,0.6,0.06,-0.8,0.5,-0.4,0.2
321,Maurice Ndour,PF,24,NYK,32,331,0.0,0.0,12.0,83.0,5.0,4,1.2,2.7,0.45299999999999996,0.0,0.2,0.14300000000000002,1.2,2.5,0.48100000000000004,0.45899999999999996,0.6,0.8,0.731,0.7,1.3,2.0,0.3,0.5,0.3,0.4,0.9,3.1,11.3,0.503,0.081,0.302,7.1,13.7,10.4,2.3,2.0,11.0,14.3,0.1,0.3,0.4,0.059000000000000004,-2.9,0.1,-2.8,-0.1
322,Gary Neal,SG,32,ATL,2,18,65.0,35.0,0.0,0.0,0.0,0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,2.0,2.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,2.0,-4.3,0.228,0.28600000000000003,0.5710000000000001,0.0,6.0,3.1,0.0,0.0,0.0,21.2,-0.1,0.0,-0.1,-0.18899999999999997,-10.6,-5.4,-15.9,-0.1
323,Jameer Nelson,PG,34,DEN,75,2045,100.0,0.0,0.0,0.0,0.0,39,3.6,8.1,0.444,1.4,3.6,0.38799999999999996,2.2,4.4,0.489,0.531,0.6,0.8,0.7140000000000001,0.4,2.2,2.6,5.1,0.7,0.1,1.7,2.6,9.2,11.5,0.544,0.452,0.10400000000000001,1.5,8.8,5.2,1.3,0.3,16.8,15.8,2.3,0.5,2.8,0.066,-0.8,-1.2,-2.0,0.0
324,Raul Neto,PG,24,UTA,40,346,100.0,0.0,0.0,0.0,0.0,0,1.0,2.3,0.451,0.3,0.8,0.32299999999999995,0.8,1.5,0.517,0.505,0.2,0.2,0.889,0.1,0.7,0.8,0.9,0.5,0.1,0.4,1.2,2.5,10.7,0.527,0.341,0.099,1.4,8.4,5.0,3.2,1.2,13.6,14.8,0.2,0.6,0.7,0.1,-3.5,3.4,-0.1,0.2
325,Georges Niang,PF,23,IND,23,93,0.0,0.0,34.0,66.0,0.0,0,0.4,1.6,0.25,0.0,0.5,0.083,0.3,1.0,0.33299999999999996,0.264,0.1,0.1,1.0,0.1,0.7,0.7,0.2,0.1,0.0,0.2,0.3,0.9,0.1,0.285,0.33299999999999996,0.055999999999999994,2.4,17.9,10.3,1.6,0.0,11.9,20.2,-0.4,0.1,-0.3,-0.168,-8.8,-3.0,-11.7,-0.2
326,Andrew Nicholson,PF,27,TOT,38,342,0.0,0.0,0.0,72.0,28.0,0,1.1,2.9,0.387,0.1,0.7,0.185,1.0,2.2,0.452,0.41,0.2,0.4,0.643,0.4,1.2,1.6,0.3,0.4,0.2,0.4,1.4,2.6,5.9,0.42700000000000005,0.243,0.126,4.9,14.6,9.8,2.3,1.5,12.7,17.0,-0.5,0.4,-0.1,-0.019,-6.1,0.1,-6.0,-0.3
327,Joakim Noah,C,31,NYK,46,1015,0.0,0.0,0.0,3.0,97.0,46,2.2,4.4,0.49,0.0,0.0,0.0,2.2,4.4,0.493,0.49,0.7,1.7,0.436,3.5,5.2,8.8,2.2,0.7,0.8,1.3,2.8,5.0,15.2,0.491,0.005,0.386,17.1,25.6,21.4,1.5,3.0,19.7,12.6,1.0,1.2,2.2,0.106,-0.9,0.4,-0.5,0.4
328,Nerlens Noel,C,22,TOT,51,1047,0.0,0.0,0.0,6.0,95.0,19,3.6,6.1,0.595,0.0,0.0,0.0,3.6,6.0,0.597,0.595,1.5,2.2,0.6940000000000001,1.8,3.9,5.8,1.0,1.3,1.0,1.0,2.5,8.7,20.4,0.622,0.003,0.359,9.8,22.3,15.9,3.1,4.0,12.5,17.6,2.1,1.9,4.0,0.18100000000000002,0.1,2.3,2.4,1.2
329,Lucas Nogueira,C,24,TOR,57,1088,0.0,0.0,0.0,23.0,77.0,6,1.8,2.7,0.66,0.1,0.2,0.25,1.8,2.5,0.6940000000000001,0.67,0.8,1.2,0.657,1.4,2.8,4.3,0.7,0.9,1.6,0.8,2.4,4.4,15.5,0.682,0.077,0.429,8.5,16.8,12.7,2.4,7.1,19.9,9.5,1.7,2.0,3.7,0.16399999999999998,-1.0,3.0,2.0,1.1
330,Steve Novak,PF,33,MIL,8,22,0.0,0.0,83.0,18.0,0.0,0,0.3,0.9,0.28600000000000003,0.1,0.8,0.16699999999999998,0.1,0.1,1.0,0.35700000000000004,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.6,1.3,0.35700000000000004,0.857,0.0,0.0,15.7,7.9,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.075,-6.3,-4.9,-11.2,-0.1
331,Dirk Nowitzki,PF,38,DAL,54,1424,0.0,0.0,0.0,50.0,50.0,54,5.5,12.6,0.43700000000000006,1.5,3.9,0.37799999999999995,4.0,8.7,0.46299999999999997,0.495,1.8,2.1,0.875,0.4,6.1,6.5,1.5,0.6,0.7,0.9,2.1,14.2,17.0,0.529,0.308,0.165,1.8,28.3,14.4,1.1,2.4,6.6,25.8,0.6,1.9,2.5,0.084,0.8,0.1,0.8,1.0
332,Jusuf Nurkic,C,22,TOT,65,1391,0.0,0.0,0.0,0.0,100.0,48,4.2,8.2,0.507,0.0,0.0,0.0,4.2,8.2,0.508,0.507,1.8,3.2,0.5710000000000001,2.4,4.8,7.2,1.9,0.8,1.1,2.2,2.5,10.2,17.5,0.528,0.002,0.39299999999999996,12.3,24.8,18.6,1.8,4.2,18.6,23.9,0.2,1.8,2.0,0.068,-1.4,0.5,-0.9,0.4
333,David Nwaba,SG,24,LAL,20,397,22.0,70.0,9.0,0.0,0.0,2,2.4,4.1,0.58,0.1,0.3,0.2,2.3,3.8,0.605,0.586,1.3,2.0,0.6409999999999999,0.9,2.3,3.2,0.7,0.7,0.4,0.6,1.8,6.0,12.2,0.611,0.062,0.48100000000000004,4.5,13.1,8.7,1.6,1.4,10.1,11.8,0.6,0.2,0.8,0.091,-2.1,-0.1,-2.2,0.0
334,Johnny OBryant,PF,23,TOT,11,80,0.0,0.0,0.0,8.0,92.0,0,1.4,2.7,0.5,0.3,0.5,0.5,1.1,2.2,0.5,0.55,0.5,0.5,0.833,0.8,0.9,1.7,0.5,0.0,0.1,0.5,0.9,3.5,14.9,0.5820000000000001,0.2,0.2,12.4,13.7,13.1,0.0,1.0,15.5,21.1,0.1,0.0,0.1,0.08800000000000001,-0.5,-1.9,-2.4,0.0
335,Kyle OQuinn,C,26,NYK,79,1229,0.0,0.0,0.0,16.0,84.0,8,2.7,5.2,0.521,0.0,0.2,0.11800000000000001,2.7,5.0,0.5379999999999999,0.523,0.8,1.1,0.7709999999999999,2.0,3.6,5.6,1.5,0.5,1.3,1.0,2.2,6.3,20.5,0.552,0.040999999999999995,0.201,13.7,24.8,19.2,1.5,6.9,14.5,18.5,2.1,1.8,3.9,0.151,0.2,1.7,1.9,1.2
336,Daniel Ochefu,C,23,WAS,19,75,0.0,0.0,0.0,8.0,92.0,0,0.6,1.4,0.444,0.0,0.0,0.0,0.6,1.4,0.444,0.444,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.9,1.3,6.6,0.43,0.0,0.07400000000000001,7.6,25.4,16.5,1.3,0.0,9.7,18.0,-0.1,0.1,0.0,0.005,-7.0,-1.5,-8.4,-0.1
337,Jahlil Okafor,C,21,PHI,50,1134,0.0,0.0,0.0,7.0,93.0,33,4.8,9.4,0.514,0.0,0.0,0.0,4.8,9.4,0.514,0.514,2.1,3.2,0.6709999999999999,1.6,3.2,4.8,1.2,0.4,1.0,1.8,2.4,11.8,14.8,0.546,0.0,0.335,7.8,15.5,11.7,0.9,3.4,14.4,24.1,0.1,1.1,1.2,0.05,-1.9,-0.6,-2.5,-0.1
338,Victor Oladipo,SG,24,OKC,67,2222,3.0,94.0,4.0,0.0,0.0,67,6.1,13.9,0.442,1.9,5.3,0.361,4.3,8.7,0.491,0.51,1.7,2.3,0.753,0.6,3.8,4.3,2.6,1.2,0.3,1.8,2.3,15.9,13.6,0.534,0.37799999999999995,0.165,1.9,12.6,7.2,1.7,0.8,10.6,21.4,1.7,2.3,4.0,0.085,-0.3,-0.1,-0.5,0.8
339,Kelly Olynyk,C,25,BOS,75,1538,0.0,0.0,0.0,9.0,91.0,6,3.5,6.8,0.512,0.9,2.6,0.354,2.6,4.2,0.608,0.579,1.2,1.6,0.732,1.0,3.8,4.8,2.0,0.6,0.4,1.3,2.8,9.0,15.3,0.603,0.37799999999999995,0.242,5.3,20.7,13.1,1.4,1.5,14.6,19.0,2.2,1.9,4.1,0.127,-0.3,0.6,0.3,0.9
340,Arinze Onuaku,C,29,ORL,8,28,0.0,0.0,0.0,5.0,95.0,0,0.3,0.5,0.5,0.0,0.0,0.0,0.3,0.5,0.5,0.5,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.0,0.1,0.3,0.4,0.5,5.8,0.5,0.0,0.0,7.6,16.0,11.7,0.0,2.9,33.3,9.4,0.0,0.0,0.0,-0.005,-6.1,-0.3,-6.4,0.0
341,Chinanu Onuaku,C,20,HOU,5,52,0.0,0.0,0.0,0.0,100.0,1,1.0,1.4,0.7140000000000001,0.0,0.0,0.0,1.0,1.4,0.7140000000000001,0.7140000000000001,0.8,0.8,1.0,0.4,1.6,2.0,0.6,0.6,0.2,0.8,1.2,2.8,12.3,0.799,0.0,0.5710000000000001,4.2,16.8,10.5,2.8,1.6,31.3,10.4,0.1,0.1,0.1,0.12300000000000001,-2.8,1.4,-1.5,0.0
342,Kelly Oubre Jr,SF,21,WAS,79,1605,0.0,12.0,80.0,9.0,0.0,5,2.4,5.6,0.42100000000000004,0.7,2.4,0.287,1.7,3.2,0.52,0.48200000000000004,0.9,1.3,0.758,0.8,2.5,3.3,0.6,0.7,0.2,0.6,2.5,6.3,9.1,0.516,0.425,0.22399999999999998,4.3,14.0,9.2,1.8,0.9,9.3,14.6,0.6,1.5,2.0,0.061,-3.2,0.0,-3.2,-0.5
343,Zaza Pachulia,C,32,GSW,70,1268,0.0,0.0,0.0,1.0,99.0,70,2.3,4.4,0.534,0.0,0.0,0.0,2.3,4.4,0.5379999999999999,0.534,1.4,1.8,0.778,2.0,3.9,5.9,1.9,0.8,0.5,1.2,2.4,6.1,16.1,0.588,0.006999999999999999,0.41,12.9,22.0,17.7,2.2,2.0,19.4,15.3,2.3,2.5,4.7,0.17800000000000002,-1.1,1.6,0.6,0.8
344,Georgios Papagiannis,C,19,SAC,22,355,0.0,0.0,0.0,0.0,100.0,0,2.5,4.6,0.5489999999999999,0.0,0.1,0.0,2.5,4.5,0.56,0.5489999999999999,0.5,0.6,0.857,1.1,2.8,3.9,0.9,0.1,0.8,1.1,2.0,5.6,12.7,0.573,0.02,0.13699999999999998,7.9,20.0,14.0,0.4,4.4,18.2,16.9,0.1,0.3,0.4,0.057,-3.1,-0.6,-3.8,-0.2
345,Jabari Parker,PF,21,MIL,51,1728,0.0,0.0,31.0,68.0,1.0,50,7.8,16.0,0.49,1.3,3.5,0.365,6.5,12.5,0.525,0.53,3.2,4.3,0.743,1.5,4.6,6.2,2.8,1.0,0.4,1.8,2.2,20.1,19.1,0.563,0.21899999999999997,0.268,5.4,15.7,10.6,1.5,1.1,9.3,26.5,2.6,1.5,4.0,0.11199999999999999,2.1,-1.4,0.7,1.2
346,Tony Parker,PG,34,SAS,63,1587,99.0,2.0,0.0,0.0,0.0,63,4.2,9.0,0.466,0.4,1.1,0.33299999999999996,3.8,7.9,0.484,0.486,1.3,1.9,0.726,0.1,1.7,1.8,4.5,0.5,0.0,1.4,1.5,10.1,13.0,0.514,0.121,0.20600000000000002,0.7,7.3,4.0,1.1,0.1,12.5,20.2,1.4,1.7,3.0,0.092,-1.6,-0.9,-2.6,-0.2
347,Chandler Parsons,SF,28,MEM,34,675,0.0,0.0,90.0,10.0,0.0,34,2.2,6.5,0.33799999999999997,0.7,2.7,0.26899999999999996,1.5,3.8,0.38799999999999996,0.39399999999999996,1.0,1.3,0.8140000000000001,0.2,2.3,2.5,1.6,0.6,0.1,0.7,1.5,6.2,7.7,0.436,0.419,0.19399999999999998,1.0,13.6,7.1,1.5,0.7,9.1,17.8,-0.5,0.7,0.2,0.015,-3.6,-0.2,-3.8,-0.3
348,Lamar Patterson,SG,25,ATL,5,40,100.0,0.0,0.0,0.0,0.0,0,0.6,3.0,0.2,0.2,1.2,0.16699999999999998,0.4,1.8,0.222,0.233,0.4,0.6,0.667,0.2,1.2,1.4,1.2,0.2,0.0,0.8,1.2,1.8,-1.9,0.276,0.4,0.2,2.8,16.3,9.6,1.2,0.0,19.7,22.2,-0.2,0.0,-0.1,-0.17600000000000002,-10.3,-1.1,-11.4,-0.1
349,Patrick Patterson,PF,27,TOR,65,1599,0.0,0.0,0.0,91.0,9.0,8,2.4,5.9,0.401,1.4,3.9,0.37200000000000005,0.9,2.0,0.45799999999999996,0.523,0.7,0.9,0.7170000000000001,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8,6.8,10.8,0.542,0.659,0.156,4.4,16.3,10.4,1.3,1.2,8.5,12.5,1.7,1.6,3.3,0.1,0.0,0.1,0.1,0.8
350,Chris Paul,PG,31,LAC,61,1921,100.0,0.0,0.0,0.0,0.0,61,6.1,12.9,0.47600000000000003,2.0,5.0,0.41100000000000003,4.1,7.9,0.518,0.555,3.8,4.3,0.892,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,18.1,26.2,0.614,0.385,0.331,2.4,15.0,8.9,3.1,0.3,14.0,24.4,7.9,2.6,10.6,0.264,6.3,2.5,8.7,5.2
351,Adreian Payne,PF,25,MIN,18,135,0.0,0.0,19.0,75.0,7.0,0,1.3,3.0,0.426,0.2,0.8,0.2,1.1,2.2,0.513,0.45399999999999996,0.8,1.1,0.737,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,3.5,14.4,0.505,0.278,0.35200000000000004,7.7,21.0,14.3,3.0,4.4,11.4,23.1,0.0,0.2,0.2,0.086,-3.8,1.5,-2.3,0.0
352,Cameron Payne,PG,22,TOT,31,462,93.0,7.0,0.0,0.0,0.0,0,2.1,6.2,0.332,0.9,2.8,0.314,1.2,3.5,0.34600000000000003,0.402,0.2,0.3,0.625,0.1,1.5,1.5,1.8,0.5,0.1,0.9,1.7,5.2,5.5,0.40700000000000003,0.446,0.040999999999999995,0.7,10.7,5.7,1.5,0.7,12.9,20.9,-0.8,0.4,-0.3,-0.035,-5.2,-0.9,-6.1,-0.5
353,Elfrid Payton,PG,22,ORL,82,2412,76.0,24.0,1.0,0.0,0.0,58,5.2,11.1,0.47100000000000003,0.5,1.8,0.27399999999999997,4.8,9.3,0.509,0.493,1.8,2.6,0.6920000000000001,1.1,3.6,4.7,6.5,1.1,0.5,2.2,2.2,12.8,17.2,0.52,0.16,0.231,3.9,13.9,8.7,1.8,1.3,15.0,21.6,2.4,2.0,4.4,0.08800000000000001,0.8,0.0,0.8,1.7
354,Gary Payton II,PG,24,MIL,6,99,100.0,0.0,0.0,0.0,0.0,0,1.3,3.7,0.364,0.2,1.5,0.111,1.2,2.2,0.5379999999999999,0.386,0.5,0.8,0.6,0.0,2.0,2.0,2.2,0.5,0.7,1.7,1.5,3.3,4.5,0.413,0.409,0.22699999999999998,0.0,14.0,7.1,1.5,3.6,29.2,15.8,-0.3,0.1,-0.2,-0.07400000000000001,-6.3,-0.2,-6.5,-0.1
355,Paul Pierce,SF,39,LAC,25,277,0.0,0.0,32.0,68.0,0.0,7,1.1,2.8,0.4,0.6,1.7,0.349,0.5,1.1,0.48100000000000004,0.507,0.4,0.5,0.769,0.0,1.9,1.9,0.4,0.2,0.2,0.6,1.6,3.2,5.7,0.535,0.614,0.18600000000000003,0.4,18.5,9.7,0.7,1.5,17.4,14.8,-0.2,0.3,0.1,0.015,-4.7,0.1,-4.7,-0.2
356,Marshall Plumlee,C,24,NYK,21,170,0.0,0.0,0.0,0.0,100.0,1,0.8,1.4,0.5329999999999999,0.0,0.0,0.0,0.8,1.4,0.5329999999999999,0.5329999999999999,0.4,0.9,0.42100000000000004,1.1,1.3,2.4,0.5,0.2,0.2,0.6,1.1,1.9,10.9,0.521,0.0,0.633,14.5,17.8,16.2,1.2,1.9,23.8,12.8,0.0,0.1,0.2,0.048,-3.6,-1.0,-4.6,-0.1
357,Mason Plumlee,C,26,TOT,81,2148,0.0,0.0,0.0,0.0,100.0,64,4.1,7.7,0.536,0.0,0.1,0.0,4.1,7.6,0.541,0.536,2.1,3.7,0.58,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,10.4,18.1,0.5579999999999999,0.01,0.48200000000000004,8.8,22.4,15.6,1.6,3.4,15.1,18.1,3.6,2.4,6.0,0.135,0.6,1.4,2.0,2.2
358,Miles Plumlee,C,28,TOT,45,484,0.0,0.0,0.0,30.0,70.0,12,1.0,2.0,0.478,0.0,0.0,0.0,1.0,2.0,0.478,0.478,0.6,0.9,0.6409999999999999,0.8,1.3,2.1,0.5,0.4,0.3,0.7,1.6,2.5,8.4,0.518,0.0,0.424,9.0,13.3,11.1,1.9,2.4,21.6,13.1,-0.1,0.5,0.5,0.045,-5.0,0.0,-5.0,-0.4
359,Jakob Poeltl,C,21,TOR,54,626,0.0,0.0,0.0,4.0,96.0,4,1.2,2.1,0.583,0.0,0.0,0.0,1.2,2.1,0.583,0.583,0.6,1.1,0.544,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,3.1,12.2,0.589,0.0,0.496,14.1,15.7,14.9,1.4,2.8,17.2,12.1,0.9,0.7,1.6,0.125,-3.0,-0.1,-3.1,-0.2
360,Otto Porter,SF,23,WAS,80,2605,0.0,1.0,77.0,23.0,0.0,80,5.2,10.0,0.516,1.9,4.3,0.434,3.3,5.8,0.5760000000000001,0.608,1.2,1.5,0.8320000000000001,1.5,5.0,6.4,1.5,1.5,0.5,0.6,2.4,13.4,17.3,0.628,0.425,0.14800000000000002,5.1,17.1,11.1,2.2,1.3,4.9,15.1,6.4,3.0,9.4,0.17300000000000001,2.4,0.9,3.3,3.5
361,Bobby Portis,PF,21,CHI,64,1000,0.0,0.0,0.0,77.0,23.0,13,2.9,5.9,0.488,0.5,1.5,0.33299999999999996,2.4,4.4,0.541,0.531,0.6,0.9,0.6609999999999999,1.2,3.5,4.6,0.5,0.3,0.2,0.6,1.5,6.8,14.9,0.545,0.256,0.157,8.0,24.0,16.0,0.8,0.9,8.4,19.1,1.1,1.2,2.4,0.114,-0.6,-0.9,-1.5,0.1
362,Kristaps Porzingis,PF,21,NYK,66,2164,0.0,0.0,0.0,79.0,21.0,65,6.7,14.9,0.45,1.7,4.8,0.35700000000000004,5.0,10.2,0.493,0.507,3.0,3.8,0.7859999999999999,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,18.1,17.4,0.546,0.319,0.256,5.5,18.2,11.8,1.1,4.9,9.7,24.3,2.4,2.1,4.5,0.1,0.7,-0.3,0.3,1.3
363,Dwight Powell,C,25,DAL,77,1333,0.0,0.0,0.0,15.0,86.0,3,2.5,4.9,0.515,0.3,1.0,0.284,2.2,3.9,0.5710000000000001,0.542,1.4,1.8,0.759,1.2,2.8,4.0,0.6,0.8,0.5,0.4,1.8,6.7,17.6,0.588,0.196,0.374,7.7,19.5,13.3,2.4,2.6,7.2,16.7,2.7,1.9,4.6,0.165,-0.1,1.1,1.0,1.0
364,Norman Powell,SG,23,TOR,76,1368,0.0,79.0,21.0,0.0,0.0,18,3.0,6.7,0.449,0.7,2.3,0.324,2.3,4.4,0.514,0.504,1.7,2.1,0.792,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,8.4,14.0,0.552,0.342,0.314,2.2,11.8,7.0,1.9,0.9,10.8,21.1,1.4,1.4,2.8,0.09699999999999999,-0.6,0.1,-0.5,0.5
365,Alex Poythress,PF,23,PHI,6,157,0.0,0.0,6.0,94.0,0.0,1,4.2,9.0,0.46299999999999997,1.0,3.2,0.316,3.2,5.8,0.5429999999999999,0.519,1.3,1.7,0.8,1.8,3.0,4.8,0.8,0.5,0.3,0.5,2.3,10.7,13.2,0.5479999999999999,0.35200000000000004,0.185,7.7,12.7,10.2,0.9,1.0,4.9,16.9,0.2,0.1,0.3,0.099,-0.8,-2.1,-2.9,0.0
